count,x,y,halt
444,35.59821292379627,22.037647840533065,0
445,35.632316483730676,22.135014957078763,0
446,35.66411819757649,22.233543541987387,0
447,35.694264705096316,22.332894555725307,0
448,35.72327325676192,22.432803844887502,0
449,35.7515283683048,22.533078868716338,0
450,35.77930032040037,22.633586347081007,0
451,35.806770890515224,22.73423774339526,0
452,35.834058101207724,22.83497616631903,0
453,35.861236528757225,22.935766001282516,0
454,35.88835251605781,23.03658533377007,0
455,35.915434960166124,23.137420685821237,0
456,35.94250279151162,23.23826344553726,0
457,35.969570279403364,23.339107409498183,0
458,35.996651160187355,23.439946955252104,0
459,36.023762422896894,23.540775457741873,0
460,36.050928437352965,23.641583645485163,0
461,36.078185933296155,23.742357675318576,0
462,36.10559003058842,23.843076830343367,0
463,36.133220904031404,23.943710982477903,0
464,36.16118951419312,24.044218396565768,0
465,36.1896389661554,24.14454515896558,0
466,36.21873561503274,24.244628441796834,0
467,36.24864207007927,24.344406579034025,0
468,36.27946557395132,24.443838482301736,0
469,36.311184908368624,24.542931350518078,0
470,36.34358199915387,24.64176697175982,0
471,36.376235321810874,24.740504999789366,0
472,36.408632409554855,24.839340622237586,0
473,36.44035173646541,24.938433493432342,0
474,36.471175224875324,25.037865402836253,0
475,36.50108164939106,25.13764355219292,0
476,36.53017823879878,25.23772685863811,0
477,36.55862757571195,25.338053666735544,0
478,36.58659596448929,25.438561168787125,0
479,36.614226414153045,25.53919548936436,0
480,36.64162970467221,25.639914965186016,0
481,36.668885673695165,25.740689602416218,0
482,36.69604881645653,25.841498932996096,0
483,36.72315471509379,25.942329571202748,0
484,36.75022565019473,26.0431730788397,0
485,36.777274845498305,26.144024333620823,0
486,36.8043093268694,26.24488039324756,0
487,36.83133155236979,26.345739775388672,0
488,36.85833995171798,26.44660206953353,0
489,36.88532839603106,26.547467823127437,0
490,36.91228445046641,26.64833868214815,0
491,36.93918606794715,26.749217806083603,0
492,36.96599618841353,26.85011061293142,0
493,36.9926545730074,26.951025931959407,0
494,37.01906625117242,27.05197763173686,0
495,37.04508642151963,27.152986714502127,0
496,37.07050288015851,27.254083674857117,0
497,37.09501947003743,27.355310556731816,0
498,37.118247854561815,27.456721595454205,0
499,37.13971943008549,27.558380737934716,0
